eventID,measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,measurementValueID,occurrenceID
NA,IYS:GoA2020_Stn:NA:bongo_occ:2806:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,2.607455694,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2806
NA,IYS:GoA2020_Stn:NA:bongo_occ:2807:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,nauplius,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1130/,IYS:GoA2020_Stn:NA:bongo_occ:2807
NA,IYS:GoA2020_Stn:NA:bongo_occ:2807:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2807
NA,IYS:GoA2020_Stn:NA:bongo_occ:2807:ind_counted,ind_counted, ,9,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2807
NA,IYS:GoA2020_Stn:NA:bongo_occ:2807:ind_total,ind_total, ,576,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2807
NA,IYS:GoA2020_Stn:NA:bongo_occ:2807:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,19.79381443,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2807
NA,IYS:GoA2020_Stn:NA:bongo_occ:2807:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,11.73355062,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2807
NA,IYS:GoA2020_Stn:NA:bongo_occ:2808:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2808
NA,IYS:GoA2020_Stn:NA:bongo_occ:2808:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2808
NA,IYS:GoA2020_Stn:NA:bongo_occ:2808:ind_counted,ind_counted, ,230,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2808
NA,IYS:GoA2020_Stn:NA:bongo_occ:2808:ind_total,ind_total, ,14720,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2808
NA,IYS:GoA2020_Stn:NA:bongo_occ:2808:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,505.8419244,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2808
NA,IYS:GoA2020_Stn:NA:bongo_occ:2808:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,299.8574048,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2808
NA,IYS:GoA2020_Stn:NA:bongo_occ:2809:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2809
NA,IYS:GoA2020_Stn:NA:bongo_occ:2809:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2809
NA,IYS:GoA2020_Stn:NA:bongo_occ:2809:ind_counted,ind_counted, ,7,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2809
NA,IYS:GoA2020_Stn:NA:bongo_occ:2809:ind_total,ind_total, ,448,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2809
NA,IYS:GoA2020_Stn:NA:bongo_occ:2809:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,15.395189,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2809
NA,IYS:GoA2020_Stn:NA:bongo_occ:2809:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,9.126094928,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2809
NA,IYS:GoA2020_Stn:NA:bongo_occ:2810:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C2,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S117/,IYS:GoA2020_Stn:NA:bongo_occ:2810
NA,IYS:GoA2020_Stn:NA:bongo_occ:2810:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2810
NA,IYS:GoA2020_Stn:NA:bongo_occ:2810:ind_counted,ind_counted, ,3,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2810
NA,IYS:GoA2020_Stn:NA:bongo_occ:2810:ind_total,ind_total, ,192,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2810
NA,IYS:GoA2020_Stn:NA:bongo_occ:2810:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,6.597938144,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2810
NA,IYS:GoA2020_Stn:NA:bongo_occ:2810:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,3.91118354,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2810
NA,IYS:GoA2020_Stn:NA:bongo_occ:2811:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C3,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S118/,IYS:GoA2020_Stn:NA:bongo_occ:2811
NA,IYS:GoA2020_Stn:NA:bongo_occ:2811:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2811
NA,IYS:GoA2020_Stn:NA:bongo_occ:2811:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2811
NA,IYS:GoA2020_Stn:NA:bongo_occ:2811:ind_total,ind_total, ,64,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2811
NA,IYS:GoA2020_Stn:NA:bongo_occ:2811:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,2.199312715,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2811
NA,IYS:GoA2020_Stn:NA:bongo_occ:2811:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.303727847,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2811
NA,IYS:GoA2020_Stn:NA:bongo_occ:2812:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C1,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S111/,IYS:GoA2020_Stn:NA:bongo_occ:2812
NA,IYS:GoA2020_Stn:NA:bongo_occ:2812:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2812
NA,IYS:GoA2020_Stn:NA:bongo_occ:2812:ind_counted,ind_counted, ,3,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2812
NA,IYS:GoA2020_Stn:NA:bongo_occ:2812:ind_total,ind_total, ,192,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2812
NA,IYS:GoA2020_Stn:NA:bongo_occ:2812:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,6.597938144,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2812
NA,IYS:GoA2020_Stn:NA:bongo_occ:2812:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,3.91118354,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2812
NA,IYS:GoA2020_Stn:NA:bongo_occ:2813:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C4,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1110/,IYS:GoA2020_Stn:NA:bongo_occ:2813
NA,IYS:GoA2020_Stn:NA:bongo_occ:2813:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2813
NA,IYS:GoA2020_Stn:NA:bongo_occ:2813:ind_counted,ind_counted, ,2,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2813
NA,IYS:GoA2020_Stn:NA:bongo_occ:2813:ind_total,ind_total, ,128,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2813
NA,IYS:GoA2020_Stn:NA:bongo_occ:2813:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,4.39862543,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2813
NA,IYS:GoA2020_Stn:NA:bongo_occ:2813:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,2.607455694,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2813
NA,IYS:GoA2020_Stn:NA:bongo_occ:2814:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C6,NA,NA, ,IYS:GoA2020_Stn:NA:bongo_occ:2814
NA,IYS:GoA2020_Stn:NA:bongo_occ:2814:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/,IYS:GoA2020_Stn:NA:bongo_occ:2814
NA,IYS:GoA2020_Stn:NA:bongo_occ:2814:ind_counted,ind_counted, ,5,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2814
NA,IYS:GoA2020_Stn:NA:bongo_occ:2814:ind_total,ind_total, ,320,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2814
NA,IYS:GoA2020_Stn:NA:bongo_occ:2814:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,10.99656357,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2814
NA,IYS:GoA2020_Stn:NA:bongo_occ:2814:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,6.518639234,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2814
NA,IYS:GoA2020_Stn:NA:bongo_occ:2815:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C5,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,IYS:GoA2020_Stn:NA:bongo_occ:2815
NA,IYS:GoA2020_Stn:NA:bongo_occ:2815:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2815
NA,IYS:GoA2020_Stn:NA:bongo_occ:2815:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2815
NA,IYS:GoA2020_Stn:NA:bongo_occ:2815:ind_total,ind_total, ,64,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2815
NA,IYS:GoA2020_Stn:NA:bongo_occ:2815:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,2.199312715,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2815
NA,IYS:GoA2020_Stn:NA:bongo_occ:2815:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.303727847,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2815
NA,IYS:GoA2020_Stn:NA:bongo_occ:2816:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C4,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1110/,IYS:GoA2020_Stn:NA:bongo_occ:2816
NA,IYS:GoA2020_Stn:NA:bongo_occ:2816:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2816
NA,IYS:GoA2020_Stn:NA:bongo_occ:2816:ind_counted,ind_counted, ,3,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2816
NA,IYS:GoA2020_Stn:NA:bongo_occ:2816:ind_total,ind_total, ,192,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2816
NA,IYS:GoA2020_Stn:NA:bongo_occ:2816:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,6.597938144,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2816
NA,IYS:GoA2020_Stn:NA:bongo_occ:2816:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,3.91118354,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2816
NA,IYS:GoA2020_Stn:NA:bongo_occ:2817:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C5,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,IYS:GoA2020_Stn:NA:bongo_occ:2817
NA,IYS:GoA2020_Stn:NA:bongo_occ:2817:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2817
NA,IYS:GoA2020_Stn:NA:bongo_occ:2817:ind_counted,ind_counted, ,9,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2817
NA,IYS:GoA2020_Stn:NA:bongo_occ:2817:ind_total,ind_total, ,576,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2817
NA,IYS:GoA2020_Stn:NA:bongo_occ:2817:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,19.79381443,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2817
NA,IYS:GoA2020_Stn:NA:bongo_occ:2817:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,11.73355062,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2817
NA,IYS:GoA2020_Stn:NA:bongo_occ:2818:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C6,NA,NA, ,IYS:GoA2020_Stn:NA:bongo_occ:2818
NA,IYS:GoA2020_Stn:NA:bongo_occ:2818:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/,IYS:GoA2020_Stn:NA:bongo_occ:2818
NA,IYS:GoA2020_Stn:NA:bongo_occ:2818:ind_counted,ind_counted, ,4,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2818
NA,IYS:GoA2020_Stn:NA:bongo_occ:2818:ind_total,ind_total, ,256,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2818
NA,IYS:GoA2020_Stn:NA:bongo_occ:2818:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,8.797250859,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2818
NA,IYS:GoA2020_Stn:NA:bongo_occ:2818:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,5.214911387,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2818
NA,IYS:GoA2020_Stn:NA:bongo_occ:2819:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C1,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S111/,IYS:GoA2020_Stn:NA:bongo_occ:2819
NA,IYS:GoA2020_Stn:NA:bongo_occ:2819:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2819
NA,IYS:GoA2020_Stn:NA:bongo_occ:2819:ind_counted,ind_counted, ,1,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2819
NA,IYS:GoA2020_Stn:NA:bongo_occ:2819:ind_total,ind_total, ,64,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2819
NA,IYS:GoA2020_Stn:NA:bongo_occ:2819:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,2.199312715,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2819
NA,IYS:GoA2020_Stn:NA:bongo_occ:2819:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,1.303727847,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2819
NA,IYS:GoA2020_Stn:NA:bongo_occ:2820:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C2,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S117/,IYS:GoA2020_Stn:NA:bongo_occ:2820
NA,IYS:GoA2020_Stn:NA:bongo_occ:2820:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2820
NA,IYS:GoA2020_Stn:NA:bongo_occ:2820:ind_counted,ind_counted, ,2,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2820
NA,IYS:GoA2020_Stn:NA:bongo_occ:2820:ind_total,ind_total, ,128,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2820
NA,IYS:GoA2020_Stn:NA:bongo_occ:2820:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,4.39862543,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2820
NA,IYS:GoA2020_Stn:NA:bongo_occ:2820:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,2.607455694,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2820
NA,IYS:GoA2020_Stn:NA:bongo_occ:2821:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C3,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S118/,IYS:GoA2020_Stn:NA:bongo_occ:2821
NA,IYS:GoA2020_Stn:NA:bongo_occ:2821:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2821
NA,IYS:GoA2020_Stn:NA:bongo_occ:2821:ind_counted,ind_counted, ,4,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2821
NA,IYS:GoA2020_Stn:NA:bongo_occ:2821:ind_total,ind_total, ,256,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2821
NA,IYS:GoA2020_Stn:NA:bongo_occ:2821:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,8.797250859,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2821
NA,IYS:GoA2020_Stn:NA:bongo_occ:2821:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,5.214911387,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2821
NA,IYS:GoA2020_Stn:NA:bongo_occ:2822:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C4,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1110/,IYS:GoA2020_Stn:NA:bongo_occ:2822
NA,IYS:GoA2020_Stn:NA:bongo_occ:2822:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2822
NA,IYS:GoA2020_Stn:NA:bongo_occ:2822:ind_counted,ind_counted, ,2,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2822
NA,IYS:GoA2020_Stn:NA:bongo_occ:2822:ind_total,ind_total, ,128,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2822
NA,IYS:GoA2020_Stn:NA:bongo_occ:2822:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,4.39862543,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2822
NA,IYS:GoA2020_Stn:NA:bongo_occ:2822:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,2.607455694,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2822
NA,IYS:GoA2020_Stn:NA:bongo_occ:2823:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C3,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S118/,IYS:GoA2020_Stn:NA:bongo_occ:2823
NA,IYS:GoA2020_Stn:NA:bongo_occ:2823:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,IYS:GoA2020_Stn:NA:bongo_occ:2823
NA,IYS:GoA2020_Stn:NA:bongo_occ:2823:ind_counted,ind_counted, ,2,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2823
NA,IYS:GoA2020_Stn:NA:bongo_occ:2823:ind_total,ind_total, ,128,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2823
NA,IYS:GoA2020_Stn:NA:bongo_occ:2823:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,4.39862543,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2823
NA,IYS:GoA2020_Stn:NA:bongo_occ:2823:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,2.607455694,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2823
NA,IYS:GoA2020_Stn:NA:bongo_occ:2824:stage,stage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,C6,NA,NA, ,IYS:GoA2020_Stn:NA:bongo_occ:2824
NA,IYS:GoA2020_Stn:NA:bongo_occ:2824:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/,IYS:GoA2020_Stn:NA:bongo_occ:2824
NA,IYS:GoA2020_Stn:NA:bongo_occ:2824:ind_counted,ind_counted, ,16,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2824
NA,IYS:GoA2020_Stn:NA:bongo_occ:2824:ind_total,ind_total, ,1024,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2824
NA,IYS:GoA2020_Stn:NA:bongo_occ:2824:abund_flow,abund_m3_flow_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,35.18900344,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2824
NA,IYS:GoA2020_Stn:NA:bongo_occ:2824:abund_depth,abund_m3_depth_est,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,20.85964555,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA,IYS:GoA2020_Stn:NA:bongo_occ:2824
