eventID,parentEventID,eventDate,decimalLatitude,decimalLongitude,footprintWKT,coordinateUncertaintyInMeters,minimumDepthInMetres,maximumDepthInMetres,eventRemarks,type,geodeticDatum
GoA2020_Stn:AW:cast1:niskin:50:N203,GoA2020_Stn:AW:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AW:cast1:niskin:100:N204,GoA2020_Stn:AW:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AW:cast1:niskin:300:N205,GoA2020_Stn:AW:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AX:cast1:niskin:5:N206,GoA2020_Stn:AX:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AX:cast1:niskin:25:N207,GoA2020_Stn:AX:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AX:cast1:niskin:50:N208,GoA2020_Stn:AX:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AX:cast1:niskin:100:N209,GoA2020_Stn:AX:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AX:cast1:niskin:300:N210,GoA2020_Stn:AX:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AR:cast1:niskin:5:N211,GoA2020_Stn:AR:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AR:cast1:niskin:25:N212,GoA2020_Stn:AR:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AR:cast1:niskin:50:N213,GoA2020_Stn:AR:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AR:cast1:niskin:100:N214,GoA2020_Stn:AR:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AR:cast1:niskin:300:N215,GoA2020_Stn:AR:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
