eventID,occurrenceID,scientificName,measurementRemarks.x,measurementType,measurementValue,measurementID,measurementTypeID,measurementUnit,measurementUnitID,measurementValueID,measurementRemarks.y
IYS:GoA2019_Stn56:bongo:Net2:SS172,IYS:GoA2019_Stn56:bongo:Net2:SS172:zoop_occ-510,Euphausia pacifica,NA,individualCount,2,IYS:GoA2019_Stn56:bongo:Net2:SS172:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:SS172,IYS:GoA2019_Stn56:bongo:Net2:SS172:zoop_occ-510,Euphausia pacifica,NA,weight,9.4,IYS:GoA2019_Stn56:bongo:Net2:SS172:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:SS172,IYS:GoA2019_Stn56:bongo:Net2:SS172:zoop_occ-510,Euphausia pacifica,NA,length,15.0,IYS:GoA2019_Stn56:bongo:Net2:SS172:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:SS173,IYS:GoA2019_Stn56:bongo:Net2:SS173:zoop_occ-511,Limacina helicina,NA,individualCount,4,IYS:GoA2019_Stn56:bongo:Net2:SS173:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:SS173,IYS:GoA2019_Stn56:bongo:Net2:SS173:zoop_occ-511,Limacina helicina,NA,weight,9.4,IYS:GoA2019_Stn56:bongo:Net2:SS173:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:SS173,IYS:GoA2019_Stn56:bongo:Net2:SS173:zoop_occ-511,Limacina helicina,NA,minimumLength,2,IYS:GoA2019_Stn56:bongo:Net2:SS173:minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:SS173,IYS:GoA2019_Stn56:bongo:Net2:SS173:zoop_occ-511,Limacina helicina,NA,maximumLength,4,IYS:GoA2019_Stn56:bongo:Net2:SS173:maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:SS174,IYS:GoA2019_Stn56:bongo:Net2:SS174:zoop_occ-512,Paraeuchaeta,NA,individualCount,4,IYS:GoA2019_Stn56:bongo:Net2:SS174:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:SS174,IYS:GoA2019_Stn56:bongo:Net2:SS174:zoop_occ-512,Paraeuchaeta,NA,weight,7.1,IYS:GoA2019_Stn56:bongo:Net2:SS174:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:SS174,IYS:GoA2019_Stn56:bongo:Net2:SS174:zoop_occ-512,Paraeuchaeta,NA,length,5.0,IYS:GoA2019_Stn56:bongo:Net2:SS174:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:Z912,IYS:GoA2019_Stn56:bongo:Net2:Z912:zoop_occ-513,Aequorea,NA,length,35.0,IYS:GoA2019_Stn56:bongo:Net2:Z912:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: bell diameter
IYS:GoA2019_Stn56:bongo:Net2:Z912,IYS:GoA2019_Stn56:bongo:Net2:Z912:zoop_occ-513,Aequorea,NA,individualCount,1,IYS:GoA2019_Stn56:bongo:Net2:Z912:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: bell diameter
IYS:GoA2019_Stn56:bongo:Net2:Z912,IYS:GoA2019_Stn56:bongo:Net2:Z912:zoop_occ-513,Aequorea,NA,weight,2.1,IYS:GoA2019_Stn56:bongo:Net2:Z912:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: bell diameter
IYS:GoA2019_Stn56:bongo:Net2:Z913,IYS:GoA2019_Stn56:bongo:Net2:Z913:zoop_occ-514,Animalia,NA,length,2.0,IYS:GoA2019_Stn56:bongo:Net2:Z913:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/S11/current/S117/,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:Z913,IYS:GoA2019_Stn56:bongo:Net2:Z913:zoop_occ-514,Animalia,NA,individualCount,1,IYS:GoA2019_Stn56:bongo:Net2:Z913:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:Z913,IYS:GoA2019_Stn56:bongo:Net2:Z913:zoop_occ-514,Animalia,NA,weight,15.4,IYS:GoA2019_Stn56:bongo:Net2:Z913:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:Z914,IYS:GoA2019_Stn56:bongo:Net2:Z914:zoop_occ-515,Animalia,NA,weight,63.8,IYS:GoA2019_Stn56:bongo:Net2:Z914:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:Z914,IYS:GoA2019_Stn56:bongo:Net2:Z914:zoop_occ-515,Animalia,NA,length,1.0,IYS:GoA2019_Stn56:bongo:Net2:Z914:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:Z914,IYS:GoA2019_Stn56:bongo:Net2:Z914:zoop_occ-515,Animalia,NA,individualCount,1,IYS:GoA2019_Stn56:bongo:Net2:Z914:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:Z915,IYS:GoA2019_Stn56:bongo:Net2:Z915:zoop_occ-516,Animalia,NA,length,0.5,IYS:GoA2019_Stn56:bongo:Net2:Z915:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:Z915,IYS:GoA2019_Stn56:bongo:Net2:Z915:zoop_occ-516,Animalia,NA,weight,58.1,IYS:GoA2019_Stn56:bongo:Net2:Z915:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:Z915,IYS:GoA2019_Stn56:bongo:Net2:Z915:zoop_occ-516,Animalia,NA,individualCount,1,IYS:GoA2019_Stn56:bongo:Net2:Z915:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:Z916,IYS:GoA2019_Stn56:bongo:Net2:Z916:zoop_occ-517,Animalia,NA,individualCount,1,IYS:GoA2019_Stn56:bongo:Net2:Z916:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:Z916,IYS:GoA2019_Stn56:bongo:Net2:Z916:zoop_occ-517,Animalia,NA,weight,56.8,IYS:GoA2019_Stn56:bongo:Net2:Z916:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: total
IYS:GoA2019_Stn56:bongo:Net2:Z916,IYS:GoA2019_Stn56:bongo:Net2:Z916:zoop_occ-517,Animalia,NA,length,0.25,IYS:GoA2019_Stn56:bongo:Net2:Z916:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS175,IYS:GoA2019_Stn57:bongo:Net2:SS175:zoop_occ-518,Primnoa pacifica,NA,length,10.0,IYS:GoA2019_Stn57:bongo:Net2:SS175:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS175,IYS:GoA2019_Stn57:bongo:Net2:SS175:zoop_occ-518,Primnoa pacifica,NA,individualCount,1,IYS:GoA2019_Stn57:bongo:Net2:SS175:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS176,IYS:GoA2019_Stn57:bongo:Net2:SS176:zoop_occ-519,Sagittoidea,NA,length,37,IYS:GoA2019_Stn57:bongo:Net2:SS176:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS176,IYS:GoA2019_Stn57:bongo:Net2:SS176:zoop_occ-520,Sagittoidea,NA,individualCount,1,IYS:GoA2019_Stn57:bongo:Net2:SS176:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS176,IYS:GoA2019_Stn57:bongo:Net2:SS176:zoop_occ-520,Sagittoidea,NA,length,41,IYS:GoA2019_Stn57:bongo:Net2:SS176:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS176,IYS:GoA2019_Stn57:bongo:Net2:SS176:zoop_occ-519,Sagittoidea,NA,individualCount,1,IYS:GoA2019_Stn57:bongo:Net2:SS176:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS176,IYS:GoA2019_Stn57:bongo:Net2:SS176:zoop_occ-521,Sagittoidea,NA,length,34,IYS:GoA2019_Stn57:bongo:Net2:SS176:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS176,IYS:GoA2019_Stn57:bongo:Net2:SS176:zoop_occ-522,Sagittoidea,NA,individualCount,1,IYS:GoA2019_Stn57:bongo:Net2:SS176:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS176,IYS:GoA2019_Stn57:bongo:Net2:SS176:zoop_occ-522,Sagittoidea,NA,length,42,IYS:GoA2019_Stn57:bongo:Net2:SS176:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS176,IYS:GoA2019_Stn57:bongo:Net2:SS176:zoop_occ-521,Sagittoidea,NA,individualCount,1,IYS:GoA2019_Stn57:bongo:Net2:SS176:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS177,IYS:GoA2019_Stn57:bongo:Net2:SS177:zoop_occ-523,Hydrozoa,NA,individualCount,2,IYS:GoA2019_Stn57:bongo:Net2:SS177:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS177,IYS:GoA2019_Stn57:bongo:Net2:SS177:zoop_occ-523,Hydrozoa,NA,lifeStage,Hydromedusae,IYS:GoA2019_Stn57:bongo:Net2:SS177:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1126/,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS177,IYS:GoA2019_Stn57:bongo:Net2:SS177:zoop_occ-523,Hydrozoa,NA,length,10.0,IYS:GoA2019_Stn57:bongo:Net2:SS177:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS178,IYS:GoA2019_Stn57:bongo:Net2:SS178:zoop_occ-524,Hydrozoa,NA,lifeStage,Hydromedusae,IYS:GoA2019_Stn57:bongo:Net2:SS178:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1126/,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS178,IYS:GoA2019_Stn57:bongo:Net2:SS178:zoop_occ-524,Hydrozoa,NA,individualCount,4,IYS:GoA2019_Stn57:bongo:Net2:SS178:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS178,IYS:GoA2019_Stn57:bongo:Net2:SS178:zoop_occ-524,Hydrozoa,NA,minimumLength,2,IYS:GoA2019_Stn57:bongo:Net2:SS178:minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS179,IYS:GoA2019_Stn57:bongo:Net2:SS179:zoop_occ-525,Phronima sedentaria,NA,individualCount,1,IYS:GoA2019_Stn57:bongo:Net2:SS179:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS179,IYS:GoA2019_Stn57:bongo:Net2:SS179:zoop_occ-525,Phronima sedentaria,NA,length,9.0,IYS:GoA2019_Stn57:bongo:Net2:SS179:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS180,IYS:GoA2019_Stn57:bongo:Net2:SS180:zoop_occ-526,Limacina helicina,NA,individualCount,1,IYS:GoA2019_Stn57:bongo:Net2:SS180:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS180,IYS:GoA2019_Stn57:bongo:Net2:SS180:zoop_occ-526,Limacina helicina,NA,length,3.0,IYS:GoA2019_Stn57:bongo:Net2:SS180:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS181,IYS:GoA2019_Stn57:bongo:Net2:SS181:zoop_occ-527,Neocalanus cristatus,NA,individualCount,3,IYS:GoA2019_Stn57:bongo:Net2:SS181:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:SS181,IYS:GoA2019_Stn57:bongo:Net2:SS181:zoop_occ-527,Neocalanus cristatus,NA,length,7.0,IYS:GoA2019_Stn57:bongo:Net2:SS181:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:Z922,IYS:GoA2019_Stn57:bongo:Net2:Z922:zoop_occ-528,Animalia,NA,individualCount,1,IYS:GoA2019_Stn57:bongo:Net2:Z922:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:Z922,IYS:GoA2019_Stn57:bongo:Net2:Z922:zoop_occ-528,Animalia,NA,length,1.0,IYS:GoA2019_Stn57:bongo:Net2:Z922:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:Z924,IYS:GoA2019_Stn57:bongo:Net2:Z924:zoop_occ-529,Animalia,NA,individualCount,1,IYS:GoA2019_Stn57:bongo:Net2:Z924:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:Z924,IYS:GoA2019_Stn57:bongo:Net2:Z924:zoop_occ-529,Animalia,NA,length,0.5,IYS:GoA2019_Stn57:bongo:Net2:Z924:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:Z925,IYS:GoA2019_Stn57:bongo:Net2:Z925:zoop_occ-530,Animalia,NA,length,0.25,IYS:GoA2019_Stn57:bongo:Net2:Z925:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn57:bongo:Net2:Z925,IYS:GoA2019_Stn57:bongo:Net2:Z925:zoop_occ-530,Animalia,NA,individualCount,1,IYS:GoA2019_Stn57:bongo:Net2:Z925:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn58:bongo:Net2:Z917,IYS:GoA2019_Stn58:bongo:Net2:Z917:zoop_occ-531,Eusergestes similis,NA,individualCount,1,IYS:GoA2019_Stn58:bongo:Net2:Z917:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z917,IYS:GoA2019_Stn58:bongo:Net2:Z917:zoop_occ-531,Eusergestes similis,NA,weight,31.9,IYS:GoA2019_Stn58:bongo:Net2:Z917:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z917,IYS:GoA2019_Stn58:bongo:Net2:Z917:zoop_occ-531,Eusergestes similis,NA,lifeStage,Solitary,IYS:GoA2019_Stn58:bongo:Net2:Z917:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA, ,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z917,IYS:GoA2019_Stn58:bongo:Net2:Z917:zoop_occ-531,Eusergestes similis,NA,length,4.0,IYS:GoA2019_Stn58:bongo:Net2:Z917:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z918,IYS:GoA2019_Stn58:bongo:Net2:Z918:zoop_occ-532,Animalia,NA,length,2.0,IYS:GoA2019_Stn58:bongo:Net2:Z918:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/S11/current/S117/,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z918,IYS:GoA2019_Stn58:bongo:Net2:Z918:zoop_occ-532,Animalia,NA,weight,111.9,IYS:GoA2019_Stn58:bongo:Net2:Z918:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z918,IYS:GoA2019_Stn58:bongo:Net2:Z918:zoop_occ-532,Animalia,NA,individualCount,1,IYS:GoA2019_Stn58:bongo:Net2:Z918:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z919,IYS:GoA2019_Stn58:bongo:Net2:Z919:zoop_occ-533,Animalia,NA,weight,58.7,IYS:GoA2019_Stn58:bongo:Net2:Z919:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z919,IYS:GoA2019_Stn58:bongo:Net2:Z919:zoop_occ-533,Animalia,NA,length,1.0,IYS:GoA2019_Stn58:bongo:Net2:Z919:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z919,IYS:GoA2019_Stn58:bongo:Net2:Z919:zoop_occ-533,Animalia,NA,individualCount,1,IYS:GoA2019_Stn58:bongo:Net2:Z919:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z920,IYS:GoA2019_Stn58:bongo:Net2:Z920:zoop_occ-534,Animalia,NA,individualCount,1,IYS:GoA2019_Stn58:bongo:Net2:Z920:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z920,IYS:GoA2019_Stn58:bongo:Net2:Z920:zoop_occ-534,Animalia,NA,weight,103.5,IYS:GoA2019_Stn58:bongo:Net2:Z920:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z920,IYS:GoA2019_Stn58:bongo:Net2:Z920:zoop_occ-534,Animalia,NA,length,0.5,IYS:GoA2019_Stn58:bongo:Net2:Z920:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z921,IYS:GoA2019_Stn58:bongo:Net2:Z921:zoop_occ-535,Animalia,NA,individualCount,1,IYS:GoA2019_Stn58:bongo:Net2:Z921:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z921,IYS:GoA2019_Stn58:bongo:Net2:Z921:zoop_occ-535,Animalia,NA,weight,59.9,IYS:GoA2019_Stn58:bongo:Net2:Z921:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: Size fraction
IYS:GoA2019_Stn58:bongo:Net2:Z921,IYS:GoA2019_Stn58:bongo:Net2:Z921:zoop_occ-535,Animalia,NA,length,0.25,IYS:GoA2019_Stn58:bongo:Net2:Z921:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: Size fraction
IYS:GoA2019_Stn59:bongo:Net2:SS182,IYS:GoA2019_Stn59:bongo:Net2:SS182:zoop_occ-536,Animalia,NA,minimumLength,4,IYS:GoA2019_Stn59:bongo:Net2:SS182:minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn59:bongo:Net2:SS182,IYS:GoA2019_Stn59:bongo:Net2:SS182:zoop_occ-536,Animalia,NA,individualCount,1,IYS:GoA2019_Stn59:bongo:Net2:SS182:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn59:bongo:Net2:SS183,IYS:GoA2019_Stn59:bongo:Net2:SS183:zoop_occ-537,Eusergestes similis,NA,individualCount,1,IYS:GoA2019_Stn59:bongo:Net2:SS183:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn59:bongo:Net2:SS183,IYS:GoA2019_Stn59:bongo:Net2:SS183:zoop_occ-537,Eusergestes similis,NA,length,21.0,IYS:GoA2019_Stn59:bongo:Net2:SS183:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn59:bongo:Net2:SS184,IYS:GoA2019_Stn59:bongo:Net2:SS184:zoop_occ-538,Eusergestes similis,NA,individualCount,1,IYS:GoA2019_Stn59:bongo:Net2:SS184:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
