eventID,eventRemarks,parentEventID,notes,eventDate,decimalLatitude,decimalLongitude,minimumDepthInMeters,maximumDepthInMeters,sampleSizeValue,sampleSizeUnit,samplingProtocol,samplingEffort,footprintWKT,coordinateUncertaintyInMeters,type,geodeticDatum,occurrenceID,scientificName,scientificNameID,kingdom,phylum,class,order,family,genus,occurrenceStatus,Preparations,organismQuantity,organismQuantityType,stage,lifeStage,sex,reproductiveCondition,occurrenceRemarks
GoA2019_Stn41:bongo:Net2:SS108,sample,GoA2019_Stn41:bongo:Net2,NA,2019-03-06T17:15:00Z,53.666666666666664,-143,250,250,56.240139370139374,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   53.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc197,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn41:bongo:Net2:SS109,sample,GoA2019_Stn41:bongo:Net2,NA,2019-03-06T17:15:00Z,53.666666666666664,-143,250,250,56.240139370139374,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   53.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc198,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn41:bongo:Net2:SS110,sample,GoA2019_Stn41:bongo:Net2,NA,2019-03-06T17:15:00Z,53.666666666666664,-143,250,250,56.240139370139374,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   53.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc199,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn42:bongo:Net2:SS112,sample,GoA2019_Stn42:bongo:Net2,NA,2019-03-07T01:10:00Z,52.666666666666664,-143,250,250,57.25798885423886,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   52.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn42:bongo:Net1:SS111,sample,GoA2019_Stn42:bongo:Net1,NA,2019-03-07T01:10:00Z,52.666666666666664,-143,250,250,43.377264283514286,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   52.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc200,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn42:bongo:Net1:SS112,sample,GoA2019_Stn42:bongo:Net1,NA,2019-03-07T01:10:00Z,52.666666666666664,-143,250,250,43.377264283514286,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   52.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc201,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn43:bongo:Net2:Z680,sample,GoA2019_Stn43:bongo:Net2,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn43:bongo:Net2:Z679,sample,GoA2019_Stn43:bongo:Net2,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn43:bongo:Net2:Z389,sample,GoA2019_Stn43:bongo:Net2,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn43:bongo:Net2:Z388,sample,GoA2019_Stn43:bongo:Net2,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn43:bongo:Net2:SS119,sample,GoA2019_Stn43:bongo:Net2,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc207,Thysanoessa (longipes),urn:lsid:marinespecies.org:taxname:237873,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn43:bongo:Net2:SS119,sample,GoA2019_Stn43:bongo:Net2,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc208,Thysanoessa (longipes),urn:lsid:marinespecies.org:taxname:237873,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn43:bongo:Net2:SS119,sample,GoA2019_Stn43:bongo:Net2,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc209,Thysanoessa (longipes),urn:lsid:marinespecies.org:taxname:237873,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn43:bongo:Net2:SS119,sample,GoA2019_Stn43:bongo:Net2,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc210,Thysanoessa (longipes),urn:lsid:marinespecies.org:taxname:237873,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn43:bongo:Net2:SS118,sample,GoA2019_Stn43:bongo:Net2,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc206,Sergestes similis,urn:lsid:marinespecies.org:taxname:514127,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn43:bongo:Net2:SS117,sample,GoA2019_Stn43:bongo:Net2,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc205,Sergestes similis,urn:lsid:marinespecies.org:taxname:514127,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn43:bongo:Net2:SS121,sample,GoA2019_Stn43:bongo:Net2,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc212,Myctophid larva,urn:lsid:marinespecies.org:taxname:125498,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,NA,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn43:bongo:Net2:SS122,sample,GoA2019_Stn43:bongo:Net2,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn43:bongo:Net2:SS120,sample,GoA2019_Stn43:bongo:Net2,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc211,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn43:bongo:Net1:SS114,sample,GoA2019_Stn43:bongo:Net1,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,40.808908331408333,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc202,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn43:bongo:Net1:SS115,sample,GoA2019_Stn43:bongo:Net1,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,40.808908331408333,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc203,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn43:bongo:Net1:SS116,sample,GoA2019_Stn43:bongo:Net1,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,40.808908331408333,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc204,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn44:bongo:Net2:Z677,sample,GoA2019_Stn44:bongo:Net2,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn44:bongo:Net2:Z676,sample,GoA2019_Stn44:bongo:Net2,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn44:bongo:Net2:Z675,sample,GoA2019_Stn44:bongo:Net2,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn44:bongo:Net2:Z387,sample,GoA2019_Stn44:bongo:Net2,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn44:bongo:Net2:SS127,sample,GoA2019_Stn44:bongo:Net2,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc219,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn44:bongo:Net2:SS128,sample,GoA2019_Stn44:bongo:Net2,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc220,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn44:bongo:Net2:SS129,sample,GoA2019_Stn44:bongo:Net2,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc221,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn44:bongo:Net2:SS125,sample,GoA2019_Stn44:bongo:Net2,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc216,Radiolarians,urn:lsid:marinespecies.org:taxname:582421,Chromista,Radiozoa,NA,NA,NA,NA,present,size fractionated & frozen,2,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn44:bongo:Net2:SS126,sample,GoA2019_Stn44:bongo:Net2,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc217,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn44:bongo:Net2:SS126,sample,GoA2019_Stn44:bongo:Net2,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc218,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn44:bongo:Net2:SS123,sample,GoA2019_Stn44:bongo:Net2,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc214,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn44:bongo:Net2:SS124,sample,GoA2019_Stn44:bongo:Net2,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc215,Chaetognath (Sagitta),urn:lsid:marinespecies.org:taxname:5949,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,2,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn44:bongo:Net2:Z678,sample,GoA2019_Stn44:bongo:Net2,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc222,Aequorea sp.,urn:lsid:marinespecies.org:taxname:116998,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn44:bongo:Net1:22025.0,sample,GoA2019_Stn44:bongo:Net1,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,42.823511973511977,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc213,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn45:bongo:Net2:Z878,sample,GoA2019_Stn45:bongo:Net2,NA,2019-03-08T02:35:00Z,49.666666666666664,-142.99883333333332,250,250,50.111947139447139,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99883333333332   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn45:bongo:Net2:Z877,sample,GoA2019_Stn45:bongo:Net2,NA,2019-03-08T02:35:00Z,49.666666666666664,-142.99883333333332,250,250,50.111947139447139,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99883333333332   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn45:bongo:Net2:Z876,sample,GoA2019_Stn45:bongo:Net2,NA,2019-03-08T02:35:00Z,49.666666666666664,-142.99883333333332,250,250,50.111947139447139,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99883333333332   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn45:bongo:Net2:SS134,sample,GoA2019_Stn45:bongo:Net2,NA,2019-03-08T02:35:00Z,49.666666666666664,-142.99883333333332,250,250,50.111947139447139,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99883333333332   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn45:bongo:Net2:SS133,sample,GoA2019_Stn45:bongo:Net2,NA,2019-03-08T02:35:00Z,49.666666666666664,-142.99883333333332,250,250,50.111947139447139,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99883333333332   49.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc226,jellies,"NA",NA,NA,NA,NA,NA,NA,present,size fractionated & frozen,2,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn45:bongo:Net2:SS133,sample,GoA2019_Stn45:bongo:Net2,NA,2019-03-08T02:35:00Z,49.666666666666664,-142.99883333333332,250,250,50.111947139447139,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99883333333332   49.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc227,Sagitta,urn:lsid:marinespecies.org:taxname:105410,Animalia,Chaetognatha,Sagittoidea,Aphragmorphora,Sagittidae,Sagitta,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn45:bongo:Net2:SS133,sample,GoA2019_Stn45:bongo:Net2,NA,2019-03-08T02:35:00Z,49.666666666666664,-142.99883333333332,250,250,50.111947139447139,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99883333333332   49.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc228,Sagitta,urn:lsid:marinespecies.org:taxname:105410,Animalia,Chaetognatha,Sagittoidea,Aphragmorphora,Sagittidae,Sagitta,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn45:bongo:Net2:SS133,sample,GoA2019_Stn45:bongo:Net2,NA,2019-03-08T02:35:00Z,49.666666666666664,-142.99883333333332,250,250,50.111947139447139,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99883333333332   49.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc229,Sagitta,urn:lsid:marinespecies.org:taxname:105410,Animalia,Chaetognatha,Sagittoidea,Aphragmorphora,Sagittidae,Sagitta,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn45:bongo:Net1:SS130,sample,GoA2019_Stn45:bongo:Net1,NA,2019-03-08T02:35:00Z,49.666666666666664,-142.99883333333332,250,250,44.316006294756299,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99883333333332   49.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc223,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn45:bongo:Net1:SS131,sample,GoA2019_Stn45:bongo:Net1,NA,2019-03-08T02:35:00Z,49.666666666666664,-142.99883333333332,250,250,44.316006294756299,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99883333333332   49.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc224,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn45:bongo:Net1:SS132,sample,GoA2019_Stn45:bongo:Net1,NA,2019-03-08T02:35:00Z,49.666666666666664,-142.99883333333332,250,250,44.316006294756299,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99883333333332   49.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc225,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,3,individuals,CV,http://vocab.nerc.ac.uk/collection/S11/current/S1112/,NA,NA,NA
GoA2019_Stn46:bongo:Net2:Z804,sample,GoA2019_Stn46:bongo:Net2,NA,2019-03-08T12:19:00Z,48.667000000000002,-142.99700000000001,250,250,48.983347193347193,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99700000000001   48.667000000000002 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn46:bongo:Net2:Z803,sample,GoA2019_Stn46:bongo:Net2,NA,2019-03-08T12:19:00Z,48.667000000000002,-142.99700000000001,250,250,48.983347193347193,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99700000000001   48.667000000000002 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn46:bongo:Net2:Z802,sample,GoA2019_Stn46:bongo:Net2,NA,2019-03-08T12:19:00Z,48.667000000000002,-142.99700000000001,250,250,48.983347193347193,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99700000000001   48.667000000000002 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn46:bongo:Net2:Z801,sample,GoA2019_Stn46:bongo:Net2,NA,2019-03-08T12:19:00Z,48.667000000000002,-142.99700000000001,250,250,48.983347193347193,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99700000000001   48.667000000000002 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
